    #         X           Y           Z        CHARGE     MIN DIST    ATOMIC VOL
 --------------------------------------------------------------------------------
  115  11.1144940  15.3706230  12.7645100   0.9242881   0.3620769  46.5455446
  116   1.4483680   4.0652100   8.4839490   0.9242878   0.3620650  46.5455446
  117  -6.9708570   5.9571350  18.2939510   0.9252688   0.4026660  42.3489648
  118  19.5337190  13.4786960   2.9545060   0.9252700   0.4026548  42.3489648
  119  14.3634090  15.6750520  13.5787350   0.9252701   0.4026590  42.3489648
  120  -1.8005470   3.7607800   7.6697210   0.9252693   0.4026705  42.3489648
  121   5.9531780  11.0975410   1.0386820   0.9075870   0.3583214  44.2830407
  122   6.6096830   8.3382930  20.2097740   0.9075857   0.3583050  44.2830407
  123  11.7799930   1.3796240   9.5855470   0.9075856   0.3583036  44.2830407
  124   0.7828690  18.0562090  11.6629120   0.9075869   0.3583044  44.2830407
  125  -2.2735220   8.7427070  21.1289540   0.9309377   0.3727002  65.1929561
  126  14.8363810  10.6931270   0.1195050   0.9309290   0.3727161  65.1747101
  127   9.6660710  18.4606230  10.7437330   0.9309215   0.3727103  65.1564641
  128   2.8967890   0.9752100  10.5047260   0.9309378   0.3726900  65.1929561
  129   7.2167860   8.7851930   3.1410600   0.9146559   0.4424713  44.9763887
  130   5.3460750  10.6506380  18.1073980   0.9146552   0.4424872  44.9763887
  131  10.5163850  18.5031120   7.4831690   0.9146553   0.4424892  44.9763887
  132   2.0464770   0.9327230  13.7652880   0.9146558   0.4424783  44.9763887
  133  11.4750210   8.5584080  10.4506820   0.0000000   0.0000000   0.0000000
  134   1.0878410  10.8774250  10.7977770   0.0000000   0.0000000   0.0000000
  135   6.2581510  18.2763250   0.1735460   0.0000000   0.0000000   0.0000000
  136   6.3047110   1.1595080  21.0749100   0.0000000   0.0000000   0.0000000
  137   4.4171450   7.4325960   0.6133640   7.5780153   1.5725718  93.7114533
  138   8.1457170  12.0032370  20.6350920   7.5780151   1.5725655  93.7114533
  139  13.3160260  17.1505130  10.0108650   7.5780164   1.5725655  93.7114533
  140  -0.7531650   2.2853210  11.2375940   7.5780139   1.5725664  93.7114533
  141   9.6016170   7.9335740  10.6036370   7.9899331   1.6228720 143.5595238
  142   2.9612450  11.5022590  10.6448200   7.9899207   1.6228652 143.5412778
  143   8.1315530  17.6514910   0.0205910   7.9899207   1.6228661 143.5412778
  144   4.4313070   1.7843420  21.2278650   7.9899329   1.6228654 143.5595238
  145  13.9711410   8.7759520   9.2760390   7.7696102   1.4612726 130.4953882
  146  -1.4082820  10.6598810  11.9724180   7.7696651   1.4612866 130.5136342
  147   3.7620280  18.4938690   1.3481890   7.7696089   1.4612965 130.4953882
  148   8.8008320   0.9419650  19.9002680   7.7696659   1.4612814 130.5136342
 --------------------------------------------------------------------------------
    VACUUM CHARGE:               0.0000
    VACUUM VOLUME:               0.0000
    NUMBER OF ELECTRONS:       408.0006
