    #         X           Y           Z        CHARGE     ATOM    DISTANCE
  -------------------------------------------------------------------------
  254      2.1158     16.1999     17.9988      1.5456      32      0.6956
  255      8.7127     17.2384      3.4836      1.3327      28      0.7489
  256      2.3797     17.2384     17.4182      1.3331      32      0.7488
  257      9.2388     18.2768      3.2901      1.3728     155      0.7536
  258      2.9057     18.2768     17.2247      1.3728     159      0.7536
  259      6.0723     20.9768     10.2574      1.3728     150      0.7535
  260     -0.2608     20.9768     24.1920      1.3728     146      0.7535
  261      5.5462     22.0152     10.4509      1.3331      21      0.7489
  262     -0.7869     22.0152     24.3855      1.3331      17      0.7489
  263      5.2823      0.6231     11.0316      1.5456      21      0.6956
  264     -1.0507      0.6231     24.9661      1.5456      17      0.6956
  265      5.5877      1.4538     11.8057      1.4934      53      0.7534
  266     -0.7454      1.4538     25.7403      1.4934      49      0.7534
  267      8.7094      3.1154      5.4190      1.1008      52      0.7215
  268      8.1833      2.0769      5.6125      1.0301     212      0.1845
  269      2.3763      3.1154     19.3536      1.1008      56      0.7215
  270      1.8502      2.0769     19.5471      1.0301     216      0.1845
  271      8.7542      4.1538      4.8384      1.4934      52      0.7534
  272      5.5428      2.4923     12.3863      1.1008      53      0.7215
  273      2.4211      4.1538     18.7730      1.4934      56      0.7534
  274     -0.7902      2.4923     26.3209      1.1008      49      0.7215
  275      5.0168      3.5307     12.5798      1.0301     213      0.1845
  276     -1.3163      3.5307     26.5144      1.0301     209      0.1845
  277      5.5877     12.6692     11.8057      1.4934      61      0.7535
  278     -0.7454     12.6692     25.7403      1.4934      57      0.7535
  279      8.7094     14.3307      5.4190      1.1008      60      0.7215
  280      8.1833     13.2922      5.6125      1.0301     220      0.1845
  281      2.3763     14.3307     19.3536      1.1008      64      0.7215
  282      1.8502     13.2922     19.5471      1.0301     224      0.1845
  283      8.7542     15.3691      4.8384      1.4934      60      0.7534
  284      5.5428     13.7076     12.3863      1.1008      61      0.7214
  285      2.4211     15.3691     18.7730      1.4934      64      0.7534
  286     -0.7902     13.7076     26.3209      1.1008      57      0.7215
  287      5.0168     14.7461     12.5798      1.0301     221      0.1845
  288     -1.3163     14.7461     26.5144      1.0301     217      0.1845
  289      6.9917      8.9307     10.6445      1.3978     158      0.7772
  290      0.6586      8.9307     24.5791      1.3978     154      0.7772
  291     10.1582      7.8923      3.6772      1.3978     147      0.7772
  292      3.8251      7.8923     17.6118      1.3978     151      0.7772
  293      6.9917     20.1460     10.6445      1.3978     150      0.7772
  294      0.6586     20.1460     24.5791      1.3978     146      0.7772
  295     10.1582     19.1076      3.6772      1.3978     155      0.7772
  296      3.8251     19.1076     17.6118      1.3978     159      0.7772
  297      0.0412      1.6615     26.9015      1.3143      49      0.7943
  298      6.3743      1.6615     12.9669      1.3143      53      0.7943
  299      9.5408      3.9461      5.9996      1.3143      52      0.7943
  300      3.2078      3.9461     19.9342      1.3143      56      0.7943
  301      0.0412     12.8768     26.9015      1.3143      57      0.7943
  302      6.3743     12.8768     12.9669      1.3143      61      0.7943
  303      9.5408     15.1614      5.9996      1.3143      60      0.7943
  304      3.2078     15.1614     19.9342      1.3143      64      0.7943
  305      7.7351      8.5153     11.4186      1.5217     126      0.6996
  306      1.4021      8.5153     25.3532      1.5217     122      0.6996
  307     10.9017      8.3076      4.4513      1.5217     115      0.6996
  308      4.5686      8.3076     18.3859      1.5217     119      0.6996
  309      7.7351     19.7306     11.4186      1.5217     118      0.6996
  310      1.4021     19.7306     25.3532      1.5217     114      0.6996
  311     10.9017     19.5230      4.4513      1.5217     123      0.6996
  312      4.5686     19.5230     18.3859      1.5217     127      0.6996
  313     11.8211     20.1460      4.8384      1.1788     123      0.6065
  314      5.4880     20.1460     18.7730      1.1788     127      0.6065
  315      8.6545      7.8923     11.8057      1.1788     126      0.6066
  316      2.3215      7.8923     25.7403      1.1788     122      0.6066
  317     11.8211      8.9307      4.8384      1.1788     115      0.6066
  318      5.4880      8.9307     18.7730      1.1788     119      0.6066
  319      8.6545     19.1076     11.8057      1.1788     118      0.6066
  320      2.3215     19.1076     25.7403      1.1788     114      0.6066
  321      0.8727      1.4538     27.4821      1.3594      81      0.8628
  322      7.2057      1.4538     13.5475      1.3594      85      0.8628
  323     12.3471     21.3922      4.6449      0.9819     251      0.1246
  324      6.0141     21.3922     18.5795      0.9819     255      0.1246
  325     14.3254      1.6615      0.7741      1.3630      81      0.7958
  326      7.9923      1.6615     14.7087      1.3630      85      0.7958
  327     11.1589      3.9461      7.7414      1.3630      84      0.7958
  328      4.8258      3.9461     21.6760      1.3630      88      0.7958
  329     10.3722      4.1538      6.5802      1.3594      84      0.8628
  330      4.0392      4.1538     20.5148      1.3594      88      0.8628
  331      9.1806      6.6461     11.6122      0.9819     254      0.1246
  332      2.8476      6.6461     25.5468      0.9819     250      0.1246
  333      0.8727     12.6692     27.4821      1.3594      89      0.8628
  334      7.2057     12.6692     13.5475      1.3594      93      0.8628
  335     12.3471     10.1769      4.6449      0.9819     243      0.1246
  336      6.0141     10.1769     18.5795      0.9819     247      0.1246
  337     14.3254     12.8768      0.7741      1.3630      89      0.7958
  338      7.9923     12.8768     14.7087      1.3630      93      0.7958
  339     11.1589     15.1614      7.7414      1.3630      92      0.7958
  340      4.8258     15.1614     21.6760      1.3630      96      0.7958
  341     10.3722     15.3691      6.5802      1.3594      92      0.8628
  342      4.0392     15.3691     20.5148      1.3594      96      0.8629
  343      9.1806     17.8614     11.6122      0.9819     246      0.1245
  344      2.8476     17.8614     25.5468      0.9819     242      0.1246
  345     14.6307      2.2846      1.5483      1.3637     113      0.8523
  346      8.2977      2.2846     15.4829      1.3637     117      0.8523
  347     11.4642      3.3231      8.5156      1.3637     116      0.8523
  348      5.1312      3.3231     22.4502      1.3637     120      0.8523
  349     11.2916      4.9846      6.9673      1.2861      84      0.6614
  350      4.9586      4.9846     20.9019      1.2861      88      0.6614
  351     11.7762      7.8923      5.4190      1.3637     115      0.8523
  352      5.4432      7.8923     19.3536      1.3637     119      0.8523
  353      2.2767      8.9307     26.3209      1.3638     122      0.8523
  354     14.4582     11.8384      0.0000      1.2861      89      0.6614
  355      8.6097      8.9307     12.3863      1.3637     126      0.8523
  356      8.1251     11.8384     13.9346      1.2861      93      0.6614
  357     14.6307     13.4999      1.5483      1.3637     121      0.8523
  358      8.2977     13.4999     15.4829      1.3637     125      0.8523
  359     11.4642     14.5384      8.5156      1.3637     124      0.8523
  360      5.1312     14.5384     22.4502      1.3637     128      0.8523
  361     11.2916     16.1999      6.9673      1.2861      92      0.6614
  362      4.9586     16.1999     20.9019      1.2861      96      0.6614
  363     11.7762     19.1076      5.4190      1.3637     123      0.8523
